provider_id,total_reviews,suspicious_count,avg_rating,avg_fraud_score,avg_recency,verified_count,fraud_ratio,weighted_rating,S_overall,recency_boost,S_cred,S_final,tier
P81291,2,0,3.9,0.3228451441956814,0.2113333722334501,1,0.0,3.87999998448,0.71999999612,0.2113333722334501,0.8199999999999998,0.7511333358653449,Trusted
P81292,1,0,4.0,0.21760559581967898,0.016941044848459666,1,0.0,3.999999973333334,0.7499999933333334,0.016941044848459666,0.83,0.7461941021515127,Trusted
P81293,2,0,2.05,0.4066588833744424,0.14039106046928215,0,0.0,2.04999998975,0.26249999743749997,0.14039106046928215,0.56,0.4799141051500532,Verified
P81295,1,0,4.1,0.5217923090194598,0.49616397313147176,1,0.0,4.099999972666667,0.7749999931666667,0.49616397313147176,0.5149999999999999,0.6768663949214804,Trusted
P81297,2,1,2.05,0.4915660042313845,0.03906604700562051,0,0.5,2.076470576020762,0.26911764400519045,0.03906604700562051,0.35,0.31309778010237865,Verified
P81298,1,0,2.3,0.17070066309613963,0.4336023390680082,1,0.0,2.2999999846666666,0.32499999616666664,0.4336023390680082,0.615,0.553110232565134,Verified
P8130,1,0,1.9,0.3290702899941048,0.06371504023138407,0,0.0,1.8999999810000001,0.22499999525000003,0.06371504023138407,0.33999999999999997,0.3711215023606384,Verified
P81300,3,0,2.433333333333333,0.29777008047236964,0.1220771391971953,2,0.0,2.3749999940625,0.34374999851562504,0.1220771391971953,0.52,0.49052021340018825,Verified
P81301,1,0,1.5,0.19826385873660346,0.04453585529924076,1,0.0,1.49999999,0.12499999750000002,0.04453585529924076,0.48,0.39020358465492405,Verified
P81304,1,0,4.4,0.16600870275668178,0.06520430870032261,0,0.0,4.399999956000001,0.8499999890000003,0.06520430870032261,0.33999999999999997,0.5900204270200323,Verified
P81305,3,1,3.233333333333333,0.4277288391555086,0.09459899842160135,0,0.3333333333333333,3.43703702430727,0.6092592560768175,0.09459899842160135,0.595,0.5607006394690462,Verified
P81306,1,0,2.0,0.39960636966472574,0.035348131776159156,0,0.0,1.9999999800000003,0.24999999500000009,0.035348131776159156,0.535,0.455034811427616,Verified
P81308,1,0,2.7,0.2972543032105096,0.015806553754717543,1,0.0,2.699999982000001,0.4249999955000002,0.015806553754717543,0.5999999999999999,0.5403306538004718,Verified
P8131,4,0,3.15,0.29390402484113765,0.21988440642002988,1,0.0,2.9333333268148145,0.48333333170370363,0.21988440642002988,0.575,0.5711551067382993,Verified
P81310,2,0,1.95,0.16282293080188376,0.09605790688751308,0,0.0,1.94999999025,0.2374999975625,0.09605790688751308,0.7,0.5227307898356263,Verified
P81311,2,0,1.6,0.20093917945860384,0.6228705880089053,2,0.0,1.5999999946666668,0.1499999986666667,0.6228705880089053,0.52,0.4727870583342239,Verified
P81314,2,1,2.3,0.46796388707846237,0.04300529884859007,0,0.5,2.229411751591696,0.30735293789792395,0.04300529884859007,0.7749999999999999,0.49687405814913244,Verified
P81315,1,0,2.1,0.16649701941466655,0.43027571862216507,1,0.0,2.0999999860000003,0.27499999650000007,0.43027571862216507,0.5049999999999999,0.49127757063721644,Verified
P81317,1,0,1.2,0.18117247914831403,0.20701077644750265,1,0.0,1.199999992,0.04999999799999999,0.20701077644750265,0.51,0.39220107694475026,Verified
P81318,2,0,1.7,0.27165730284208917,0.12264863206124256,0,0.0,1.6999999915000001,0.17499999787500004,0.12264863206124256,0.7049999999999998,0.5055148624623743,Verified
P81319,1,0,2.6,0.2531353517385492,0.05399197828710573,1,0.0,2.599999982666667,0.3999999956666668,0.05399197828710573,0.355,0.43739919631204394,Verified
P81320,1,0,1.5,0.11967178375100618,0.12990740325398045,0,0.0,1.4999999850000003,0.12499999625000008,0.12990740325398045,0.6900000000000001,0.48274073901289805,Verified
P81321,1,1,2.7,0.5996222564804601,0.5196296130159217,0,1.0,2.699999961428572,0.424999990357143,0.5196296130159217,0.44,0.3767129579265922,Verified
P81323,1,0,1.7,0.5451132562906793,0.09221281768915823,0,0.0,1.6999999830000003,0.17499999575000008,0.09221281768915823,0.46499999999999997,0.4064712802814158,Verified
P81325,2,0,4.4,0.32588038196007474,0.15833649384202636,1,0.0,4.41999998232,0.8549999955800001,0.15833649384202636,0.5700000000000001,0.6930836478372027,Trusted
P81327,5,1,2.5200000000000005,0.38400577610716324,0.11886877338103712,2,0.2,2.3122806976977532,0.3280701744244383,0.11886877338103712,0.75,0.5467114383866571,Verified
P81328,1,0,3.9,0.055203237493248736,0.08941537077720364,0,0.0,3.8999999610000007,0.7249999902500002,0.08941537077720364,0.445,0.5906915336652204,Verified
P81329,2,0,1.35,0.2954086952952919,0.24944531172688617,0,0.0,1.3499999932500002,0.08749999831250005,0.24944531172688617,0.74,0.5015695305820635,Verified
P81330,1,0,3.0,0.4269360024035569,0.13500746736153826,0,0.0,2.9999999700000006,0.49999999250000016,0.13500746736153826,0.46,0.522500744111154,Verified
P81333,2,0,3.45,0.19560209826315017,0.12599130855231327,0,0.0,3.4499999827500005,0.6124999956875001,0.12599130855231327,0.525,0.5869741293458564,Verified
P81335,1,0,2.9,0.22181897273997775,0.03388208969691932,1,0.0,2.8999999806666668,0.4749999951666667,0.03388208969691932,0.64,0.5756382072780253,Verified
P81337,2,1,1.6,0.48704115693432004,0.13939068786394854,0,0.5,1.7058823429065748,0.1764705857266437,0.13939068786394854,0.445,0.32870377379072013,Verified
P81338,1,0,2.8,0.19389374498036915,0.01623842540674756,1,0.0,2.799999981333333,0.44999999533333324,0.01623842540674756,0.51,0.5131238409073413,Verified
P81339,1,0,3.4,0.36368318628889285,0.5484124898473131,1,0.0,3.3999999773333336,0.5999999943333334,0.5484124898473131,0.7,0.6948412470013979,Trusted
P8134,3,0,2.566666666666667,0.35103029727216856,0.0364694487893076,1,0.0,2.7571428492653056,0.4392857123163264,0.0364694487893076,0.595,0.545396944189645,Verified
P81340,1,0,1.5,0.1824851089756928,0.6803950000871885,1,0.0,1.49999999,0.12499999750000002,0.6803950000871885,0.38999999999999996,0.4177894991337188,Verified
P81341,4,1,2.825,0.320965898152513,0.058622573354905255,2,0.25,2.893617015119964,0.47340425377999096,0.058622573354905255,0.495,0.48205374615848734,Verified
P81343,2,1,3.8,0.3680503406030438,0.029879560249740346,0,0.5,3.711764684048443,0.6779411710121107,0.029879560249740346,0.6599999999999999,0.5792673658792127,Verified
P81344,3,1,2.466666666666667,0.40259561896218243,0.26365328043534136,2,0.3333333333333333,2.5459459390650108,0.3864864847662527,0.26365328043534136,0.29500000000000004,0.37963559771172256,Verified
P81349,1,0,2.2,0.07009347686674572,0.08183653594843587,0,0.0,2.1999999780000006,0.29999999450000014,0.08183653594843587,0.615,0.5091836516698437,Verified
P81350,2,0,3.0,0.26138389729281974,0.061157100030262715,1,0.0,2.7399999890399998,0.43499999725999994,0.061157100030262715,0.74,0.6043657090440262,Verified
P81351,3,1,2.5,0.45712652969046025,0.47243340902875736,2,0.3333333333333333,2.3918918854273197,0.3479729713568299,0.47243340902875736,0.76,0.5730338808777663,Verified
P81352,1,0,4.3,0.11004913928082971,0.35628684239392616,0,0.0,4.299999957000001,0.8249999892500002,0.35628684239392616,0.84,0.8103786804768927,Elite
P81354,1,0,4.9,0.31632458068805924,0.36321328795266866,1,0.0,4.8999999673333345,0.9749999918333336,0.36321328795266866,0.625,0.7775713259369336,Trusted
P81355,1,0,4.6,0.07963156116012993,0.16944499031219917,1,0.0,4.599999969333333,0.8999999923333333,0.16944499031219917,0.38,0.6339444963478866,Verified
P81357,2,1,2.6,0.43925832258552744,0.12029312746222416,1,0.5,3.0727272587603305,0.5181818146900826,0.12029312746222416,0.8049999999999999,0.5903929478877513,Verified
P81358,2,0,2.1,0.3015666885953198,0.2588837127944215,1,0.0,2.2799999908800004,0.3199999977200001,0.2588837127944215,0.315,0.41388837048144217,Verified
P81359,1,0,4.8,0.3317349541395884,0.21763764082403103,1,0.0,4.799999968,0.949999992,0.21763764082403103,0.345,0.642263761282403,Verified
P8136,1,0,4.1,0.11420139939238583,0.47193715634084676,1,0.0,4.099999972666667,0.7749999931666667,0.47193715634084676,0.6849999999999999,0.742443713242418,Trusted
P81360,1,0,3.0,0.2667129946272482,0.08537751604714973,1,0.0,2.99999998,0.49999999500000003,0.08537751604714973,0.61,0.577537749854715,Verified
P81361,2,0,4.05,0.25975332568512943,0.025857213161389014,0,0.0,4.04999997975,0.7624999949375,0.025857213161389014,0.7050000000000001,0.7014607195442639,Trusted
P81362,1,0,4.7,0.49443364406659773,0.6546922875874868,0,0.0,4.699999953000001,0.9249999882500002,0.6546922875874868,0.69,0.8152192246462487,Elite
P8137,1,0,3.0,0.27644181388116684,0.1092386697111909,1,0.0,2.99999998,0.49999999500000003,0.1092386697111909,0.445,0.5139238652211192,Verified
P81371,2,0,2.35,0.3846810582126417,0.31665514605681316,1,0.0,2.6199999895200006,0.40499999738000014,0.31665514605681316,0.5599999999999999,0.5474155136886814,Verified
P81372,3,0,2.9,0.24726612543042506,0.20015464020921195,2,0.0,2.89999999275,0.47499999818750005,0.20015464020921195,0.625,0.5862654633865463,Verified
P81373,1,0,2.8,0.15096065846371687,0.047916510770925035,0,0.0,2.799999972,0.44999999300000004,0.047916510770925035,0.395,0.47029164862709255,Verified
P81374,1,0,4.5,0.16796066941748533,0.08342749088562715,0,0.0,4.499999955000001,0.8749999887500002,0.08342749088562715,0.305,0.5865927451510627,Verified
P81375,3,0,2.2333333333333334,0.3086330848946416,0.2262381280610569,0,0.0,2.2333333258888888,0.3083333314722222,0.2262381280610569,0.53,0.4925404788213835,Verified
P81376,1,0,2.6,0.5189498636663079,0.0969465476146084,1,0.0,2.599999982666667,0.3999999956666668,0.0969465476146084,0.625,0.5496946532447942,Verified
P81377,3,0,2.8333333333333335,0.3118627967018827,0.15197453870133823,2,0.0,2.8249999929375003,0.45624999823437506,0.15197453870133823,0.6699999999999999,0.5928849532521651,Verified
P81378,3,1,3.3666666666666667,0.4214421096848316,0.11941367836483548,1,0.3333333333333333,3.606249988730468,0.651562497182617,0.11941367836483548,0.585,0.5739882418503995,Verified
P81379,1,0,1.3,0.18823600483809377,0.01486205864824408,0,0.0,1.2999999870000003,0.07499999675000008,0.01486205864824408,0.635,0.43173620472732444,Verified
P8138,2,0,3.2,0.4184404038239433,0.24430758923722556,1,0.0,2.9999999880000003,0.4999999970000001,0.24430758923722556,0.5599999999999999,0.5734307578737226,Verified
P81383,2,0,3.35,0.39140225563017567,0.2885782485010177,1,0.0,3.3799999864799997,0.5949999966199999,0.2885782485010177,0.83,0.7191078236671018,Trusted
P81384,2,0,3.7,0.447950581523325,0.24183879922743168,2,0.0,3.699999987666667,0.6749999969166668,0.24183879922743168,0.6950000000000001,0.6884338788435765,Trusted
P81385,1,0,3.8,0.31179163095865836,0.3248347265879395,0,0.0,3.7999999620000002,0.6999999905000001,0.3248347265879395,0.41500000000000004,0.5934834693337939,Verified
P81387,1,0,3.6,0.08021811643518106,0.28497136987245736,0,0.0,3.5999999640000007,0.6499999910000002,0.28497136987245736,0.46,0.5899971338372458,Verified
P81389,1,0,1.9,0.3756787512636599,0.05255602595335716,1,0.0,1.8999999873333333,0.22499999683333333,0.05255602595335716,0.615,0.4800056014870024,Verified
P8139,4,0,2.1,0.2872982190468504,0.12842968178084063,1,0.0,2.044444439901235,0.26111110997530873,0.12842968178084063,0.425,0.4242318566694421,Verified
P81390,2,1,4.550000000000001,0.5594470161956342,0.240656616372139,1,0.5,4.495454525020661,0.8738636312551653,0.240656616372139,0.44,0.5809179325765217,Verified
P81391,3,0,2.466666666666667,0.3278581875421661,0.11712928303332719,1,0.0,2.3142857076734695,0.3285714269183674,0.11712928303332719,0.515,0.48271292772476126,Verified
P81392,2,0,3.85,0.25163925132341464,0.14036825399073702,1,0.0,3.97999998408,0.74499999602,0.14036825399073702,0.61,0.6687868240060737,Trusted
P81395,2,0,2.2,0.25874793812513147,0.12587164669400958,1,0.0,2.1799999912800003,0.2949999978200001,0.12587164669400958,0.515,0.471837163906401,Verified
P81396,4,0,3.775,0.27256346625541733,0.26740061890242167,3,0.0,3.754545447719008,0.688636361929752,0.26740061890242167,0.52,0.6257627885656554,Verified
P81397,1,0,1.0,0.04267084654959197,0.06495370162699023,1,0.0,0.9999999933333334,0.0,0.06495370162699023,0.42499999999999993,0.326495370162699,Verified
P81399,2,0,4.05,0.09748597627013555,0.04794529069148068,1,0.0,3.999999984,0.749999996,0.04794529069148068,0.645,0.6752945276691482,Trusted
P814,1,0,4.3,0.14644796311435682,0.3077861033362291,1,0.0,4.2999999713333334,0.8249999928333334,0.3077861033362291,0.6499999999999999,0.7295286078252895,Trusted
P8140,2,0,1.9,0.3429766680151313,0.2408296780674298,1,0.0,2.0399999918400002,0.25999999796000006,0.2408296780674298,0.365,0.411082967092743,Verified
P81400,1,0,1.4,0.5378882635008218,0.5297315471796477,0,0.0,1.399999986,0.09999999650000002,0.5297315471796477,0.6199999999999999,0.4859731534929647,Verified
P81401,2,0,2.9,0.3811492203344429,0.2195506300896651,0,0.0,2.8999999855,0.474999996375,0.2195506300896651,0.475,0.5282050617402165,Verified
P81403,1,0,1.7,0.4166093150421014,0.026076406649018426,1,0.0,1.6999999886666668,0.1749999971666667,0.026076406649018426,0.715,0.49985763967323515,Verified
P81404,1,0,3.1,0.19900972998440636,0.1419380536338597,1,0.0,3.099999979333334,0.5249999948333335,0.1419380536338597,0.6649999999999999,0.6139438035550526,Verified
P81405,2,0,3.7,0.2623068115500107,0.03270552223583982,0,0.0,3.6999999815000004,0.6749999953750001,0.03270552223583982,0.43000000000000005,0.5615205506048341,Verified
P81408,1,0,3.1,0.12609419507580466,0.21103519919492283,1,0.0,3.099999979333334,0.5249999948333335,0.21103519919492283,0.37,0.5028535181111591,Verified
P81409,3,1,3.233333333333333,0.36158723732089343,0.23070119420656507,1,0.3333333333333333,3.428124989287109,0.6070312473217773,0.23070119420656507,0.55,0.5555310559832786,Verified
P8141,2,1,3.05,0.41401521482544773,0.07805438189488215,0,0.5,2.935294100380623,0.4838235250951558,0.07805438189488215,0.565,0.47814367197279267,Verified
P81411,1,0,4.4,0.31981783966893873,0.31986954753656643,0,0.0,4.399999956000001,0.8499999890000003,0.31986954753656643,0.6349999999999999,0.7334869509036567,Trusted
P81412,3,0,2.1333333333333333,0.2643304091072849,0.14319622080288585,0,0.0,2.133333326222222,0.2833333315555555,0.14319622080288585,0.7049999999999998,0.545486288124733,Verified
P81413,1,0,3.7,0.26524976407540113,0.24617868823360783,1,0.0,3.699999975333334,0.6749999938333335,0.24617868823360783,0.655,0.6728678666650275,Trusted
P81414,1,0,2.7,0.39880678777963807,0.31986954753656643,0,0.0,2.6999999730000006,0.42499999325000015,0.31986954753656643,0.84,0.6667369523911567,Trusted
P81415,1,0,2.3,0.5401869660982754,0.27210251987756573,1,0.0,2.2999999846666666,0.32499999616666664,0.27210251987756573,0.6,0.5309602506460899,Verified
P81416,3,0,2.1666666666666665,0.24366033160929482,0.1899427768649776,2,0.0,2.1124999947187497,0.27812499867968743,0.1899427768649776,0.685,0.5403380272243884,Verified
P81418,4,0,3.3,0.19848673812267012,0.10233942784509349,2,0.0,3.3499999933,0.587499998325,0.10233942784509349,0.7750000000000001,0.6758589421982595,Trusted
P8142,4,1,2.45,0.4179635980097448,0.18519220627125016,2,0.25,2.344680846075147,0.3361702115187868,0.18519220627125016,0.645,0.5066787946587004,Verified
P81420,2,0,2.3,0.19017230353029208,0.08895869596096907,1,0.0,2.21999999112,0.30499999778,0.08895869596096907,0.8550000000000001,0.607645868819097,Verified
P81421,3,0,2.566666666666667,0.388900436614627,0.2494453484661979,1,0.0,2.499999992857143,0.37499999821428576,0.2494453484661979,0.53,0.5181945342216199,Verified
P81422,2,1,2.4,0.49598717850777063,0.3398298472150614,0,0.5,2.223529398685121,0.30588234967128025,0.3398298472150614,0.455,0.39804180710645426,Verified
P81423,2,0,3.4000000000000004,0.293616401292805,0.04954319919862096,1,0.0,3.3399999866400005,0.5849999966600001,0.04954319919862096,0.665,0.6257043187508621,Verified
P81425,1,0,2.9,0.5455222196177099,0.1117920025788916,1,0.0,2.8999999806666668,0.4749999951666667,0.1117920025788916,0.695,0.6054291985662226,Verified
P81426,1,0,4.1,0.224895513319462,0.03427578061545708,0,0.0,4.099999959000001,0.7749999897500002,0.03427578061545708,0.455,0.6066775744740458,Verified
P81427,3,0,3.866666666666667,0.2865455421326845,0.20817594591988323,3,0.0,3.8666666580740747,0.7166666645185187,0.20817594591988323,0.335,0.5556509271734699,Verified
P8143,1,1,4.0,0.5712364464178804,0.06445537333768721,0,1.0,3.9999999428571433,0.7499999857142858,0.06445537333768721,0.7449999999999999,0.5669455323337688,Verified
P81430,2,1,3.55,0.5777941165408611,0.03289570820327001,1,0.5,4.077272708739669,0.7693181771849174,0.03289570820327001,0.265,0.45355093283504805,Verified
P81431,1,0,3.4,0.17185068982737273,0.16367307189687172,1,0.0,3.3999999773333336,0.5999999943333334,0.16367307189687172,0.8450000000000001,0.7143673052063539,Trusted
P81432,3,0,3.9000000000000004,0.33890451797394694,0.0819030041784389,2,0.0,3.8374999904062506,0.7093749976015626,0.0819030041784389,0.5999999999999999,0.6464715495783907,Verified
P81433,2,0,3.25,0.3820072269719299,0.33287762921623515,1,0.0,3.5599999857599998,0.6399999964399999,0.33287762921623515,0.38,0.5592877616756234,Verified
P81434,2,0,2.85,0.31760225272261955,0.13123900303427416,2,0.0,2.8499999905,0.46249999762500005,0.13123900303427416,0.595,0.5629988994721775,Verified
P81435,2,0,3.0,0.18674685970224553,0.05200213180319301,1,0.0,2.83999998864,0.45999999715999995,0.05200213180319301,0.63,0.5682002121863192,Verified
P81436,2,0,3.95,0.21089612804114521,0.32758315854673037,0,0.0,3.9499999802500003,0.7374999950625001,0.32758315854673037,0.38,0.592883314126548,Verified
P81437,1,0,1.2,0.29798184703932207,0.014804937622106851,1,0.0,1.199999992,0.04999999799999999,0.014804937622106851,0.41500000000000004,0.3349804930622107,Verified
P81438,1,0,2.4,0.21819912441332334,0.15809776621191654,1,0.0,2.399999984,0.349999996,0.15809776621191654,0.71,0.5723097752211916,Verified
P81439,1,0,1.4,0.33694806604035765,0.42533358047542785,1,0.0,1.3999999906666665,0.09999999766666662,0.42533358047542785,0.87,0.5755333572308761,Verified
P81440,2,0,2.55,0.46498064362528424,0.09292770735439612,1,0.0,2.83999998864,0.45999999715999995,0.09292770735439612,0.41500000000000004,0.4862927697414396,Verified
P81441,1,0,2.1,0.2773061211107891,0.13923130739461712,0,0.0,2.0999999790000006,0.27499999475000014,0.13923130739461712,0.69,0.5361731289019618,Verified
P81445,2,1,3.25,0.667886064711005,0.14478679315802903,0,0.5,3.45294115615917,0.6132352890397925,0.14478679315802903,0.29500000000000004,0.4221110304797303,Verified
P81446,1,0,3.9,0.15031318342868782,0.09620276849168703,0,0.0,3.8999999610000007,0.7249999902500002,0.09620276849168703,0.535,0.6273702734366687,Verified
P81447,1,0,4.0,0.11545791322906607,0.034144044642214856,0,0.0,3.9999999600000007,0.7499999900000002,0.034144044642214856,0.65,0.6759144009642216,Trusted
P81449,2,0,1.4,0.24120770663473368,0.09781599769496929,1,0.0,1.31999999472,0.07999999868000002,0.09781599769496929,0.345,0.3257815993074969,Verified
P8145,2,0,3.05,0.3372853568484916,0.30290737278953717,2,0.0,3.0499999898333336,0.5124999974583334,0.30290737278953717,0.8099999999999999,0.6836657363893704,Trusted
P81450,4,0,2.5,0.2886800746543381,0.14466832567873822,2,0.0,2.5099999949799994,0.37749999874499984,0.14466832567873822,0.5449999999999999,0.5145918321286238,Verified
P81451,4,1,2.175,0.4533571684458382,0.13555864479964846,2,0.25,1.9531914852059755,0.23829787130149388,0.13555864479964846,0.69,0.4854601194354876,Verified
P81452,1,0,4.3,0.542881806846702,0.038621702060290315,0,0.0,4.299999957000001,0.8249999892500002,0.038621702060290315,0.625,0.6926121664435291,Trusted
P81454,1,0,3.4,0.46003427031299493,0.05853955363961075,0,0.0,3.3999999660000007,0.5999999915000002,0.05853955363961075,0.75,0.6658539523889612,Trusted
P81456,3,0,3.5666666666666664,0.3811986213356775,0.25506415579965785,2,0.0,3.4249999914375,0.606249997859375,0.25506415579965785,0.6349999999999999,0.641693914830747,Verified
P81457,1,0,3.0,0.46085318390404817,0.041553422300501,0,0.0,2.9999999700000006,0.49999999250000016,0.041553422300501,0.525,0.5391553396050501,Verified
P81458,2,0,3.6999999999999997,0.13504836441043322,0.041241653027275005,1,0.0,3.77999998488,0.69499999622,0.041241653027275005,0.79,0.7133741639797276,Trusted
P81459,2,1,2.85,0.4637151876055524,0.055853946326022766,1,0.5,3.4499999843181817,0.6124999960795454,0.055853946326022766,0.29,0.41096039326044315,Verified
P8146,1,0,1.2,0.3433985176665362,0.11935520048880205,1,0.0,1.199999992,0.04999999799999999,0.11935520048880205,0.525,0.3894355193488802,Verified
P81460,2,0,1.75,0.23731908644461674,0.03077233602920098,1,0.0,1.8799999924799997,0.21999999811999993,0.03077233602920098,0.74,0.52607723294492,Verified
P81461,1,0,2.9,0.14089974050198473,0.03832539428666717,1,0.0,2.8999999806666668,0.4749999951666667,0.03832539428666717,0.42500000000000004,0.4900825377370001,Verified
P81464,2,0,2.8,0.21895355286123885,0.12676312045371213,1,0.0,2.65999998936,0.41499999734000004,0.12676312045371213,0.6950000000000001,0.5859263111143712,Verified
P81465,1,0,3.0,0.07800582804450318,0.13141685457086777,1,0.0,2.99999998,0.49999999500000003,0.13141685457086777,0.51,0.5421416837070868,Verified
P81466,2,0,3.2,0.3718718031532915,0.529982936066113,1,0.0,2.9599999881600003,0.4899999970400001,0.529982936066113,0.54,0.5904982925706114,Verified
P81467,1,0,4.0,0.548226459128891,0.3999184588991651,1,0.0,3.999999973333334,0.7499999933333334,0.3999184588991651,0.4,0.6124918435565833,Verified
P81469,1,0,2.2,0.3350840108560895,0.08374937430108477,0,0.0,2.1999999780000006,0.29999999450000014,0.08374937430108477,0.575,0.4933749355051085,Verified
P8147,2,1,2.6,0.6316600280728872,0.02436053096350376,1,0.5,3.1090908949586775,0.5272727237396694,0.02436053096350376,0.7,0.5419815064052347,Verified
P81470,2,0,3.05,0.22424982476787497,0.08120034736904609,1,0.0,2.8599999885600003,0.46499999714000007,0.08120034736904609,0.675,0.5908700337359046,Verified
P81475,1,0,4.4,0.1760263158658144,0.6038332986577618,1,0.0,4.399999970666667,0.8499999926666668,0.6038332986577618,0.5750000000000001,0.7378833272991097,Trusted
P81476,2,0,3.8499999999999996,0.41909649057527315,0.06445963596784328,1,0.0,3.6599999853599994,0.6649999963399998,0.06445963596784328,0.8799999999999999,0.7411959623157842,Trusted
P81477,2,0,1.8,0.317787432696227,0.058433345503028894,1,0.0,1.7399999930399999,0.18499999825999996,0.058433345503028894,0.375,0.3705933339413029,Verified
P81478,1,0,2.1,0.13332631494388147,0.2742062449236565,1,0.0,2.0999999860000003,0.27499999650000007,0.2742062449236565,0.44,0.4496706232673657,Verified
P81479,2,0,4.15,0.09660311924719234,0.15376979464261292,2,0.0,4.149999986166667,0.7874999965416667,0.15376979464261292,0.8049999999999999,0.7630019782538446,Trusted
P8148,1,0,4.3,0.30404559901748274,0.07814092924347694,0,0.0,4.299999957000001,0.8249999892500002,0.07814092924347694,0.425,0.6165640891618477,Verified
P81480,1,0,3.1,0.4650002092826985,0.2218686566554664,0,0.0,3.0999999690000006,0.5249999922500002,0.2218686566554664,0.5,0.5559368629530467,Verified
P81481,1,0,1.7,0.06134225474999011,0.1294081154801722,0,0.0,1.6999999830000003,0.17499999575000008,0.1294081154801722,0.7049999999999998,0.5061908100605171,Verified
P81482,3,0,2.3333333333333335,0.35988163455339794,0.15252253551024644,1,0.0,2.2571428506938775,0.3142857126734694,0.15252253551024644,0.44500000000000006,0.453252252986739,Verified
P81483,2,0,3.05,0.26044262072011687,0.07037580335006159,1,0.0,3.2199999871200005,0.5549999967800001,0.07037580335006159,0.62,0.5992875792080061,Verified
P81484,1,0,3.2,0.2963091073803744,0.6251274339478156,0,0.0,3.1999999680000006,0.5499999920000002,0.6251274339478156,0.475,0.5950127405947816,Verified
P81486,1,0,4.9,0.1254474929636601,0.12500000000000003,0,0.0,4.899999951000001,0.9749999877500002,0.12500000000000003,0.35000000000000003,0.6437499957125,Verified
P81487,2,0,3.15,0.18837556578775422,0.08499664406140563,0,0.0,3.14999998425,0.5374999960625,0.08499664406140563,0.63,0.5986246630280155,Verified
P81488,2,0,3.4,0.4829525988853555,0.3565123081288895,2,0.0,3.3999999886666665,0.5999999971666666,0.3565123081288895,0.62,0.6436512298212222,Verified
P81489,1,0,2.7,0.2228353782791025,0.4923573764672156,0,0.0,2.6999999730000006,0.42499999325000015,0.4923573764672156,0.535,0.5619857352842217,Verified
P81491,2,0,4.55,0.31046257966167234,0.1283681259342585,1,0.0,4.55999998176,0.88999999544,0.1283681259342585,0.42500000000000004,0.6443368109974258,Verified
P81492,1,0,2.2,0.4150487240531635,0.540029869446153,1,0.0,2.1999999853333336,0.2999999963333334,0.540029869446153,0.53,0.5210029856612821,Verified
P81493,1,0,4.9,0.11666651255021132,0.08570692313079582,0,0.0,4.899999951000001,0.9749999877500002,0.08570692313079582,0.30999999999999994,0.6238206880255797,Verified
P81494,3,0,2.3333333333333335,0.2887117643369599,0.3751366346362604,2,0.0,2.18749999453125,0.2968749986328125,0.3751366346362604,0.495,0.48941991298511045,Verified
P81497,1,0,4.5,0.17985173313267055,0.6830201283771977,0,0.0,4.499999955000001,0.8749999887500002,0.6830201283771977,0.75,0.8245520089002198,Elite
P8150,1,0,2.0,0.4896964023715882,0.6777799612487966,0,0.0,1.9999999800000003,0.24999999500000009,0.6777799612487966,0.42,0.4732779943748797,Verified
P81500,3,0,2.966666666666667,0.16915082569983744,0.4168026906916964,2,0.0,2.8749999928125,0.468749998203125,0.4168026906916964,0.9,0.7157427684402635,Trusted
P81501,2,1,3.75,0.3619148397285148,0.3599235832080663,0,0.5,3.9176470357785473,0.7294117589446368,0.3599235832080663,0.6799999999999999,0.6382864739514293,Verified
P81503,1,0,4.5,0.16565936460626685,0.12027797961176816,0,0.0,4.499999955000001,0.8749999887500002,0.12027797961176816,0.6950000000000001,0.7462777940236769,Trusted
P81507,1,0,1.7,0.39436808629776254,0.5505283977265716,0,0.0,1.6999999830000003,0.17499999575000008,0.5505283977265716,0.42000000000000004,0.43430283828515726,Verified
P81508,1,0,2.0,0.41600263390075853,0.21431099571326817,0,0.0,1.9999999800000003,0.24999999500000009,0.21431099571326817,0.6799999999999999,0.5309310978213269,Verified
P81511,1,1,1.4,0.6377323028546036,0.5276955701815529,0,1.0,1.39999998,0.09999999500000001,0.5276955701815529,0.395,0.2457695552681553,Verified
P81512,2,0,2.45,0.2962536544562721,0.04607974505923357,1,0.0,2.43999999024,0.35999999756,0.04607974505923357,0.79,0.5966079736519234,Verified
P81513,2,0,1.65,0.40871630668663367,0.24708363115366894,1,0.0,1.51999999392,0.12999999848,0.24708363115366894,0.495,0.41820836258336685,Verified
P81515,3,1,3.5666666666666664,0.4498584210390284,0.22483545587888432,2,0.3333333333333333,3.6243243145288533,0.6560810786322133,0.22483545587888432,0.505,0.5541119231091631,Verified
P81516,1,0,1.0,0.41875857126519467,0.03137057004982734,0,0.0,0.9999999900000002,0.0,0.03137057004982734,0.5549999999999999,0.37513705700498273,Verified
P81517,2,0,4.1,0.2914293996914332,0.6336392108442266,2,0.0,4.099999986333334,0.7749999965833334,0.6336392108442266,0.6699999999999999,0.7526139198885893,Trusted
P81519,1,0,1.8,0.10165405963299923,0.43695467884476347,1,0.0,1.7999999880000002,0.19999999700000004,0.43695467884476347,0.43999999999999995,0.43969546683447636,Verified
