query_id,category,method,candidate_count,top_k,ndcg_at_5,precision_at_5,recall_at_5,map_at_5,selected_mean_proxy_relevance,ideal_mean_proxy_relevance,cold_start_candidates,ranked_provider_ids,ideal_provider_ids
EVAL-98E21414-012,Electricians,catf,10,5,0.7664294237,0.6,0.6,0.32,0.69912,0.78464,0,P03120|P03042|P02918|P02923|P02967,P02923|P03042|P03036|P02983|P02967
EVAL-98E21414-012,Electricians,catf_no_credibility,10,5,0.7466783362,0.6,0.6,0.2866666667,0.69912,0.78464,0,P03120|P02918|P03042|P02923|P02967,P02923|P03042|P03036|P02983|P02967
EVAL-98E21414-012,Electricians,catf_uniform_weights,10,5,0.7528060404,0.6,0.6,0.2866666667,0.7055,0.78464,0,P03120|P02918|P03042|P02923|P03036,P02923|P03042|P03036|P02983|P02967
EVAL-98E21414-013,Electricians,average_rating,10,5,0.6885704865,0.4,0.4,0.3333333333,0.505,0.74092,0,P03017|P03179|P02872|P02916|P03075,P03011|P02872|P03017|P03007|P02944
EVAL-98E21414-013,Electricians,catf,10,5,0.7721734497,0.6,0.6,0.4833333333,0.59012,0.74092,0,P03017|P03179|P02944|P03011|P03189,P03011|P02872|P03017|P03007|P02944
EVAL-98E21414-013,Electricians,catf_no_credibility,10,5,0.7721734497,0.6,0.6,0.4833333333,0.59012,0.74092,0,P03017|P03179|P02944|P03011|P03189,P03011|P02872|P03017|P03007|P02944
EVAL-98E21414-013,Electricians,catf_uniform_weights,10,5,0.8321823362,0.6,0.6,0.55,0.66252,0.74092,0,P03017|P02944|P03179|P03011|P03188,P03011|P02872|P03017|P03007|P02944
EVAL-98E21414-014,Electricians,average_rating,10,5,0.8772001255,0.6,0.6,0.4833333333,0.62408,0.71864,0,P03118|P03202|P03166|P02886|P03059,P03118|P02947|P02886|P03166|P03144
EVAL-98E21414-014,Electricians,catf,10,5,0.6904446856,0.6,0.6,0.32,0.62356,0.71864,0,P03172|P02947|P03202|P03118|P02886,P03118|P02947|P02886|P03166|P03144
EVAL-98E21414-014,Electricians,catf_no_credibility,10,5,0.6904446856,0.6,0.6,0.32,0.62356,0.71864,0,P03172|P02947|P03202|P03118|P02886,P03118|P02947|P02886|P03166|P03144
EVAL-98E21414-014,Electricians,catf_uniform_weights,10,5,0.6736045207,0.6,0.6,0.32,0.62356,0.71864,0,P03172|P02886|P03202|P03118|P02947,P03118|P02947|P02886|P03166|P03144
EVAL-98E21414-015,Electricians,average_rating,10,5,0.808249877,0.4,0.4,0.4,0.59792,0.72808,1,P02924|P03082|P03121|P02988|P03050,P03082|P02936|P03194|P02924|P03053
EVAL-98E21414-015,Electricians,catf,10,5,0.8674264088,0.6,0.6,0.52,0.6608,0.72808,1,P03194|P03082|P02941|P03050|P02936,P03082|P02936|P03194|P02924|P03053
EVAL-98E21414-015,Electricians,catf_no_credibility,10,5,0.8674264088,0.6,0.6,0.52,0.6608,0.72808,1,P03194|P03082|P02941|P03050|P02936,P03082|P02936|P03194|P02924|P03053
EVAL-98E21414-015,Electricians,catf_uniform_weights,10,5,0.9122081139,0.6,0.6,0.52,0.6608,0.72808,1,P03082|P03194|P02941|P03050|P02936,P03082|P02936|P03194|P02924|P03053
EVAL-98E21414-016,Electricians,average_rating,10,5,0.8568074228,0.4,0.4,0.4,0.52208,0.629,0,P03070|P03169|P03196|P03156|P02933,P03070|P02914|P03045|P03169|P03083
EVAL-98E21414-016,Electricians,catf,10,5,0.7260891895,0.6,0.6,0.3533333333,0.54248,0.629,0,P02933|P03169|P03045|P03196|P03070,P03070|P02914|P03045|P03169|P03083
EVAL-98E21414-016,Electricians,catf_no_credibility,10,5,0.7900997885,0.6,0.6,0.4533333333,0.54248,0.629,0,P03169|P02933|P03070|P03196|P03045,P03070|P02914|P03045|P03169|P03083
EVAL-98E21414-016,Electricians,catf_uniform_weights,10,5,0.7837871102,0.6,0.6,0.42,0.54248,0.629,0,P03169|P03196|P02933|P03045|P03070,P03070|P02914|P03045|P03169|P03083
EVAL-98E21414-017,Electricians,average_rating,10,5,0.5932970487,0.6,0.6,0.2866666667,0.58426,0.7694,0,P03055|P03072|P02913|P03132|P02996,P02996|P02913|P03132|P03099|P03028
EVAL-98E21414-017,Electricians,catf,10,5,0.5586144689,0.6,0.6,0.2866666667,0.55586,0.7694,0,P03055|P02878|P03099|P02913|P03132,P02996|P02913|P03132|P03099|P03028
EVAL-98E21414-017,Electricians,catf_no_credibility,10,5,0.6076537473,0.6,0.6,0.3533333333,0.55586,0.7694,0,P03055|P03099|P02913|P02878|P03132,P02996|P02913|P03132|P03099|P03028
EVAL-98E21414-017,Electricians,catf_uniform_weights,10,5,0.6205058345,0.6,0.6,0.3833333333,0.55586,0.7694,0,P03055|P03132|P02913|P03099|P02878,P02996|P02913|P03132|P03099|P03028
EVAL-98E21414-018,Electricians,average_rating,10,5,0.8514364142,0.6,0.6,0.4833333333,0.62164,0.70556,0,P02935|P03032|P02927|P02970|P03013,P02927|P03164|P02970|P02935|P03181
EVAL-98E21414-018,Electricians,catf,10,5,0.7878134919,0.6,0.6,0.3833333333,0.62116,0.70556,0,P03032|P03164|P02970|P02935|P03013,P02927|P03164|P02970|P02935|P03181
EVAL-98E21414-018,Electricians,catf_no_credibility,10,5,0.786983059,0.6,0.6,0.3833333333,0.62116,0.70556,0,P03032|P03164|P02935|P02970|P03013,P02927|P03164|P02970|P02935|P03181
EVAL-98E21414-018,Electricians,catf_uniform_weights,10,5,0.7841139506,0.6,0.6,0.3533333333,0.62116,0.70556,0,P03032|P03164|P02970|P03013|P02935,P02927|P03164|P02970|P02935|P03181
EVAL-98E21414-019,Electricians,average_rating,10,5,0.6753804225,0.6,0.6,0.3833333333,0.48588,0.62398,0,P02858|P02884|P02898|P03091|P03063,P03091|P02898|P02884|P03162|P02877
EVAL-98E21414-019,Electricians,catf,10,5,0.6107739682,0.6,0.6,0.3833333333,0.4455,0.62398,0,P02858|P03162|P02884|P02898|P03063,P03091|P02898|P02884|P03162|P02877
EVAL-98E21414-019,Electricians,catf_no_credibility,10,5,0.687588222,0.8,0.8,0.5433333333,0.52078,0.62398,0,P02858|P03162|P02884|P02898|P02877,P03091|P02898|P02884|P03162|P02877
EVAL-98E21414-019,Electricians,catf_uniform_weights,10,5,0.5932125234,0.6,0.6,0.3833333333,0.42262,0.62398,0,P02858|P03162|P02898|P02884|P03123,P03091|P02898|P02884|P03162|P02877
EVAL-A1335E48-001,A/C,average_rating,10,5,0.8977900617,0.6,0.6,0.6,0.6263,0.72446,1,P05202|P05154|P05330|P05256|P05019,P05202|P05330|P05154|P05028|P05297
EVAL-A1335E48-001,A/C,catf,10,5,0.9436116236,0.8,0.8,0.8,0.66782,0.72446,1,P05202|P05330|P05297|P05154|P05256,P05202|P05330|P05154|P05028|P05297
EVAL-A1335E48-001,A/C,catf_no_credibility,10,5,0.9348720917,0.8,0.8,0.8,0.66782,0.72446,1,P05330|P05202|P05154|P05297|P05256,P05202|P05330|P05154|P05028|P05297
EVAL-A1335E48-001,A/C,catf_uniform_weights,10,5,0.9131979505,0.6,0.6,0.6,0.63114,0.72446,1,P05202|P05330|P05154|P05256|P05132,P05202|P05330|P05154|P05028|P05297
EVAL-A1335E48-002,A/C,average_rating,10,5,0.7953467404,0.6,0.6,0.55,0.59684,0.7454,0,P05312|P05279|P05314|P05008|P05224,P05008|P05279|P05312|P05006|P05035
EVAL-A1335E48-002,A/C,catf,10,5,0.5582865601,0.6,0.6,0.2866666667,0.54092,0.7454,0,P05314|P05219|P05279|P05035|P05312,P05008|P05279|P05312|P05006|P05035
EVAL-A1335E48-002,A/C,catf_no_credibility,10,5,0.5628776276,0.6,0.6,0.2866666667,0.54092,0.7454,0,P05314|P05219|P05279|P05312|P05035,P05008|P05279|P05312|P05006|P05035
EVAL-A1335E48-002,A/C,catf_uniform_weights,10,5,0.5628776276,0.6,0.6,0.2866666667,0.54092,0.7454,0,P05314|P05219|P05279|P05312|P05035,P05008|P05279|P05312|P05006|P05035
EVAL-A1335E48-003,A/C,average_rating,10,5,0.7471419199,0.4,0.4,0.1466666667,0.5877333333,0.66866,0,P05092|P05073|P05036|P05227|P05078,P05078|P05194|P05324|P05210|P05036
EVAL-A1335E48-003,A/C,catf,10,5,0.8984018789,0.6,0.6,0.42,0.6066933333,0.66866,0,P05078|P05092|P05073|P05210|P05036,P05078|P05194|P05324|P05210|P05036
EVAL-A1335E48-003,A/C,catf_no_credibility,10,5,0.8984018789,0.6,0.6,0.42,0.6066933333,0.66866,0,P05078|P05092|P05073|P05210|P05036,P05078|P05194|P05324|P05210|P05036
EVAL-A1335E48-003,A/C,catf_uniform_weights,10,5,0.8974335095,0.6,0.6,0.42,0.6066933333,0.66866,0,P05078|P05073|P05092|P05036|P05210,P05078|P05194|P05324|P05210|P05036
EVAL-A1335E48-004,A/C,average_rating,10,5,0.9264304676,0.6,0.6,0.4533333333,0.6949133333,0.74156,0,P05065|P05187|P05082|P05145|P05040,P05065|P05082|P05326|P05158|P05040
EVAL-A1335E48-004,A/C,catf,10,5,0.7652468665,0.6,0.6,0.3833333333,0.6487333333,0.74156,0,P05260|P05082|P05065|P05158|P05187,P05065|P05082|P05326|P05158|P05040
EVAL-A1335E48-004,A/C,catf_no_credibility,10,5,0.7766452201,0.6,0.6,0.3833333333,0.6487333333,0.74156,0,P05260|P05065|P05082|P05158|P05187,P05065|P05082|P05326|P05158|P05040
EVAL-A1335E48-004,A/C,catf_uniform_weights,10,5,0.7851385406,0.6,0.6,0.3833333333,0.6560933333,0.74156,0,P05260|P05065|P05082|P05326|P05187,P05065|P05082|P05326|P05158|P05040
EVAL-A1335E48-005,A/C,average_rating,10,5,0.7385699335,0.4,0.4,0.13,0.63602,0.74112,0,P05137|P05291|P05167|P05189|P05243,P05243|P05231|P05113|P05163|P05189
EVAL-A1335E48-005,A/C,catf,10,5,0.6268391019,0.2,0.2,0.05,0.52112,0.74112,0,P05137|P05167|P05291|P05189|P05071,P05243|P05231|P05113|P05163|P05189
EVAL-A1335E48-005,A/C,catf_no_credibility,10,5,0.7047116216,0.4,0.4,0.1466666667,0.60314,0.74112,0,P05291|P05137|P05189|P05167|P05113,P05243|P05231|P05113|P05163|P05189
EVAL-A1335E48-005,A/C,catf_uniform_weights,10,5,0.5987980831,0.2,0.2,0.04,0.52112,0.74112,0,P05291|P05071|P05167|P05137|P05189,P05243|P05231|P05113|P05163|P05189
EVAL-A1335E48-006,A/C,average_rating,10,5,0.7949240193,0.6,0.6,0.3533333333,0.60191,0.65876,0,P05246|P05191|P05344|P05001|P05160,P05344|P05184|P05160|P05191|P05298
EVAL-A1335E48-006,A/C,catf,10,5,0.6431072327,0.4,0.4,0.2333333333,0.48573,0.65876,0,P05246|P05191|P05160|P05323|P05131,P05344|P05184|P05160|P05191|P05298
EVAL-A1335E48-006,A/C,catf_no_credibility,10,5,0.6432741812,0.4,0.4,0.2333333333,0.48573,0.65876,0,P05246|P05160|P05191|P05323|P05131,P05344|P05184|P05160|P05191|P05298
EVAL-A1335E48-006,A/C,catf_uniform_weights,10,5,0.6760691829,0.6,0.6,0.3533333333,0.52017,0.65876,0,P05246|P05191|P05160|P05323|P05298,P05344|P05184|P05160|P05191|P05298
EVAL-A1335E48-007,A/C,average_rating,10,5,0.7867508631,0.4,0.4,0.18,0.638456,0.72454,1,P05216|P05093|P05192|P05081|P05229,P05093|P05254|P05229|P05282|P05331
EVAL-A1335E48-007,A/C,catf,10,5,0.7613477361,0.4,0.4,0.2333333333,0.6016,0.72454,1,P05216|P05093|P05229|P05044|P05081,P05093|P05254|P05229|P05282|P05331
EVAL-A1335E48-007,A/C,catf_no_credibility,10,5,0.7613477361,0.4,0.4,0.2333333333,0.6016,0.72454,1,P05216|P05093|P05229|P05044|P05081,P05093|P05254|P05229|P05282|P05331
EVAL-A1335E48-007,A/C,catf_uniform_weights,10,5,0.8584685888,0.6,0.6,0.3533333333,0.68424,0.72454,1,P05216|P05093|P05254|P05044|P05229,P05093|P05254|P05229|P05282|P05331
EVAL-A1335E48-008,A/C,average_rating,10,5,0.7656521781,0.6,0.6,0.6,0.6112066667,0.77294,1,P05284|P05280|P05336|P05023|P05242,P05321|P05284|P05181|P05336|P05280
EVAL-A1335E48-008,A/C,catf,10,5,0.6851625127,0.4,0.4,0.4,0.5412466667,0.77294,1,P05284|P05280|P05014|P05023|P05242,P05321|P05284|P05181|P05336|P05280
EVAL-A1335E48-008,A/C,catf_no_credibility,10,5,0.7122018242,0.6,0.6,0.42,0.5997,0.77294,1,P05284|P05023|P05014|P05280|P05336,P05321|P05284|P05181|P05336|P05280
EVAL-A1335E48-008,A/C,catf_uniform_weights,10,5,0.7552146185,0.6,0.6,0.6,0.5997,0.77294,1,P05284|P05280|P05336|P05014|P05023,P05321|P05284|P05181|P05336|P05280
EVAL-A1335E48-009,A/C,average_rating,10,5,0.4309425693,0.2,0.2,0.04,0.31428,0.56162,0,P05215|P05089|P05315|P05277|P05347,P05347|P05042|P05136|P05352|P05245
EVAL-A1335E48-009,A/C,catf,10,5,0.5660103391,0.4,0.4,0.13,0.37746,0.56162,0,P05089|P05215|P05315|P05347|P05042,P05347|P05042|P05136|P05352|P05245
EVAL-A1335E48-009,A/C,catf_no_credibility,10,5,0.5660103391,0.4,0.4,0.13,0.37746,0.56162,0,P05089|P05215|P05315|P05347|P05042,P05347|P05042|P05136|P05352|P05245
EVAL-A1335E48-009,A/C,catf_uniform_weights,10,5,0.4865858134,0.2,0.2,0.05,0.31428,0.56162,0,P05089|P05215|P05315|P05347|P05277,P05347|P05042|P05136|P05352|P05245
EVAL-A1335E48-010,A/C,average_rating,10,5,0.4263936514,0.2,0.2,0.04,0.43564,0.721,1,P05121|P05055|P05062|P05233|P05118,P05117|P05118|P05218|P05294|P05067
EVAL-A1335E48-010,A/C,catf,10,5,0.4724290722,0.2,0.2,0.04,0.43892,0.721,1,P05055|P05062|P05083|P05121|P05118,P05117|P05118|P05218|P05294|P05067
EVAL-A1335E48-010,A/C,catf_no_credibility,10,5,0.4724290722,0.2,0.2,0.04,0.43892,0.721,1,P05055|P05062|P05083|P05121|P05118,P05117|P05118|P05218|P05294|P05067
EVAL-A1335E48-010,A/C,catf_uniform_weights,10,5,0.4003018742,0.2,0.2,0.04,0.36864,0.721,1,P05055|P05062|P05083|P05121|P05294,P05117|P05118|P05218|P05294|P05067
EVAL-A1335E48-011,A/C,average_rating,10,5,0.7321260614,0.2,0.2,0.04,0.4456666667,0.5840266667,1,P05064|P05107|P05176|P05249|P05209,P05180|P05299|P05209|P05217|P05018
EVAL-A1335E48-011,A/C,catf,10,5,0.8306818963,0.6,0.6,0.6,0.49748,0.5840266667,1,P05018|P05217|P05209|P05107|P05012,P05180|P05299|P05209|P05217|P05018
EVAL-A1335E48-011,A/C,catf_no_credibility,10,5,0.8226323396,0.6,0.6,0.4833333333,0.49748,0.5840266667,1,P05018|P05107|P05217|P05209|P05012,P05180|P05299|P05209|P05217|P05018
EVAL-A1335E48-011,A/C,catf_uniform_weights,10,5,0.8289508412,0.6,0.6,0.55,0.49748,0.5840266667,1,P05018|P05209|P05107|P05217|P05012,P05180|P05299|P05209|P05217|P05018
EVAL-A1335E48-012,A/C,average_rating,10,5,0.8105354384,0.6,0.6,0.6,0.51648,0.60778,0,P05212|P05045|P05130|P05226|P05164,P05130|P05211|P05142|P05212|P05045
EVAL-A1335E48-012,A/C,catf,10,5,0.5849929496,0.4,0.4,0.3,0.38174,0.60778,0,P05212|P05135|P05226|P05211|P05011,P05130|P05211|P05142|P05212|P05045
EVAL-A1335E48-012,A/C,catf_no_credibility,10,5,0.5958044419,0.4,0.4,0.3333333333,0.38174,0.60778,0,P05212|P05135|P05211|P05226|P05011,P05130|P05211|P05142|P05212|P05045
EVAL-A1335E48-012,A/C,catf_uniform_weights,10,5,0.6049943018,0.6,0.6,0.42,0.40106,0.60778,0,P05212|P05135|P05043|P05211|P05130,P05130|P05211|P05142|P05212|P05045
EVAL-A1335E48-013,A/C,average_rating,10,5,0.6183684597,0.2,0.2,0.04,0.53086,0.7736733333,0,P05002|P05013|P05098|P05220|P05165,P05214|P05165|P05162|P05286|P05261
EVAL-A1335E48-013,A/C,catf,10,5,0.6408936648,0.4,0.4,0.13,0.5511933333,0.7736733333,0,P05002|P05013|P05098|P05162|P05286,P05214|P05165|P05162|P05286|P05261
EVAL-A1335E48-013,A/C,catf_no_credibility,10,5,0.6410959972,0.4,0.4,0.13,0.5515,0.7736733333,0,P05002|P05013|P05098|P05286|P05165,P05214|P05165|P05162|P05286|P05261
EVAL-A1335E48-013,A/C,catf_uniform_weights,10,5,0.7828449521,0.6,0.6,0.2866666667,0.6843933333,0.7736733333,0,P05002|P05013|P05165|P05162|P05286,P05214|P05165|P05162|P05286|P05261
EVAL-A1335E48-014,A/C,average_rating,10,5,0.7342298893,0.6,0.6,0.2866666667,0.5390066667,0.6577666667,1,P05007|P05198|P05255|P05060|P05030,P05150|P05060|P05166|P05255|P05030
EVAL-A1335E48-014,A/C,catf,10,5,0.6716852006,0.4,0.4,0.1466666667,0.5243466667,0.6577666667,1,P05198|P05009|P05166|P05007|P05030,P05150|P05060|P05166|P05255|P05030
EVAL-A1335E48-014,A/C,catf_no_credibility,10,5,0.6716852006,0.4,0.4,0.1466666667,0.5243466667,0.6577666667,1,P05198|P05009|P05166|P05007|P05030,P05150|P05060|P05166|P05255|P05030
EVAL-A1335E48-014,A/C,catf_uniform_weights,10,5,0.6704536724,0.4,0.4,0.13,0.52886,0.6577666667,1,P05198|P05009|P05007|P05166|P05255,P05150|P05060|P05166|P05255|P05030
EVAL-A1335E48-015,A/C,average_rating,10,5,0.684021879,0.6,0.6,0.2866666667,0.5224,0.644,0,P05140|P05203|P05200|P05088|P05201,P05230|P05134|P05201|P05200|P05088
EVAL-A1335E48-015,A/C,catf,10,5,0.6926924469,0.2,0.2,0.2,0.49284,0.644,0,P05200|P05140|P05250|P05079|P05203,P05230|P05134|P05201|P05200|P05088
EVAL-A1335E48-015,A/C,catf_no_credibility,10,5,0.61437484,0.2,0.2,0.2,0.42136,0.644,0,P05200|P05140|P05250|P05205|P05079,P05230|P05134|P05201|P05200|P05088
EVAL-A1335E48-015,A/C,catf_uniform_weights,10,5,0.7189443726,0.4,0.4,0.3333333333,0.51156,0.644,0,P05200|P05140|P05088|P05079|P05203,P05230|P05134|P05201|P05200|P05088
EVAL-A1335E48-016,A/C,average_rating,10,5,0.7635649614,0.4,0.4,0.3,0.56332,0.71132,0,P05204|P05306|P05319|P05259|P05195,P05052|P05259|P05074|P05283|P05204
EVAL-A1335E48-016,A/C,catf,10,5,0.7536042727,0.4,0.4,0.1466666667,0.57152,0.71132,0,P05195|P05306|P05283|P05319|P05074,P05052|P05259|P05074|P05283|P05204
EVAL-A1335E48-016,A/C,catf_no_credibility,10,5,0.7536042727,0.4,0.4,0.1466666667,0.57152,0.71132,0,P05195|P05306|P05283|P05319|P05074,P05052|P05259|P05074|P05283|P05204
EVAL-A1335E48-016,A/C,catf_uniform_weights,10,5,0.8068239415,0.4,0.4,0.3,0.57152,0.71132,0,P05283|P05195|P05306|P05074|P05319,P05052|P05259|P05074|P05283|P05204
EVAL-A1335E48-017,A/C,average_rating,10,5,0.6293323728,0.2,0.2,0.2,0.39634,0.65954,0,P05327|P05122|P05281|P05339|P05241,P05038|P05091|P05327|P05159|P05328
EVAL-A1335E48-017,A/C,catf,10,5,0.6243777845,0.4,0.4,0.4,0.42078,0.65954,0,P05328|P05327|P05122|P05241|P05281,P05038|P05091|P05327|P05159|P05328
EVAL-A1335E48-017,A/C,catf_no_credibility,10,5,0.6243777845,0.4,0.4,0.4,0.42078,0.65954,0,P05328|P05327|P05122|P05241|P05281,P05038|P05091|P05327|P05159|P05328
EVAL-A1335E48-017,A/C,catf_uniform_weights,10,5,0.6625235507,0.4,0.4,0.4,0.43098,0.65954,0,P05327|P05328|P05241|P05122|P05339,P05038|P05091|P05327|P05159|P05328
EVAL-A1335E48-018,A/C,average_rating,10,5,0.6757223679,0.4,0.4,0.2333333333,0.65902,0.82258,0,P05332|P05185|P05114|P05343|P05337,P05112|P05234|P05185|P05171|P05114
EVAL-A1335E48-018,A/C,catf,10,5,0.6336841227,0.4,0.4,0.1466666667,0.57654,0.82258,0,P05343|P05332|P05185|P05096|P05114,P05112|P05234|P05185|P05171|P05114
EVAL-A1335E48-018,A/C,catf_no_credibility,10,5,0.6171793585,0.2,0.2,0.06666666667,0.55828,0.82258,0,P05343|P05332|P05185|P05096|P05059,P05112|P05234|P05185|P05171|P05114
EVAL-A1335E48-018,A/C,catf_uniform_weights,10,5,0.6446949902,0.2,0.2,0.1,0.55828,0.82258,0,P05343|P05185|P05332|P05096|P05059,P05112|P05234|P05185|P05171|P05114
EVAL-A1335E48-019,A/C,average_rating,10,5,0.5053796361,0.2,0.2,0.04,0.39142,0.63418,0,P05302|P05276|P05141|P05272|P05223,P05029|P05223|P05057|P05252|P05186
EVAL-A1335E48-019,A/C,catf,10,5,0.6303867409,0.4,0.4,0.1466666667,0.45834,0.63418,0,P05302|P05272|P05223|P05276|P05186,P05029|P05223|P05057|P05252|P05186
EVAL-A1335E48-019,A/C,catf_no_credibility,10,5,0.7333836798,0.4,0.4,0.3333333333,0.45834,0.63418,0,P05223|P05302|P05186|P05276|P05272,P05029|P05223|P05057|P05252|P05186
EVAL-A1335E48-019,A/C,catf_uniform_weights,10,5,0.6381387976,0.4,0.4,0.1666666667,0.45834,0.63418,0,P05302|P05272|P05223|P05186|P05276,P05029|P05223|P05057|P05252|P05186
EVAL-A1335E48-020,A/C,average_rating,10,5,0.647483673,0.4,0.4,0.28,0.51458,0.7502,0,P05271|P05123|P05099|P05301|P05105,P05240|P05349|P05105|P05265|P05271
EVAL-A1335E48-020,A/C,catf,10,5,0.7178607279,0.4,0.4,0.1666666667,0.6125466667,0.7502,0,P05099|P05050|P05105|P05349|P05301,P05240|P05349|P05105|P05265|P05271
EVAL-A1335E48-020,A/C,catf_no_credibility,10,5,0.5900793449,0.2,0.2,0.04,0.5092066667,0.7502,0,P05099|P05050|P05123|P05301|P05105,P05240|P05349|P05105|P05265|P05271
EVAL-A1335E48-020,A/C,catf_uniform_weights,10,5,0.6780621714,0.4,0.4,0.2,0.5602066667,0.7502,0,P05099|P05105|P05050|P05349|P05123,P05240|P05349|P05105|P05265|P05271
EVAL-A1335E48-021,A/C,average_rating,10,5,0.8085990742,0.4,0.4,0.1466666667,0.6714333333,0.77366,0,P05269|P05032|P05161|P04999|P05097,P05097|P05152|P05161|P05119|P05296
EVAL-A1335E48-021,A/C,catf,10,5,0.9390232724,0.8,0.8,0.6433333333,0.76736,0.77366,0,P05119|P05269|P05097|P05161|P05152,P05097|P05152|P05161|P05119|P05296
EVAL-A1335E48-021,A/C,catf_no_credibility,10,5,0.911413866,0.6,0.6,0.4833333333,0.7392533333,0.77366,0,P05119|P05269|P05097|P05161|P05032,P05097|P05152|P05161|P05119|P05296
EVAL-A1335E48-021,A/C,catf_uniform_weights,10,5,0.8522374135,0.6,0.6,0.42,0.69936,0.77366,0,P05119|P05269|P04999|P05097|P05152,P05097|P05152|P05161|P05119|P05296
EVAL-A1335E48-022,A/C,average_rating,10,5,0.7946827674,0.6,0.6,0.55,0.57466,0.76578,1,P05202|P05154|P05264|P05330|P05256,P05202|P05330|P05348|P05154|P05028
EVAL-A1335E48-022,A/C,catf,10,5,0.8115200674,0.6,0.6,0.55,0.57466,0.76578,1,P05202|P05330|P05264|P05154|P05256,P05202|P05330|P05348|P05154|P05028
EVAL-A1335E48-022,A/C,catf_no_credibility,10,5,0.7978276884,0.6,0.6,0.55,0.57466,0.76578,1,P05330|P05202|P05264|P05154|P05256,P05202|P05330|P05348|P05154|P05028
EVAL-A1335E48-022,A/C,catf_uniform_weights,10,5,0.8294210799,0.6,0.6,0.6,0.57466,0.76578,1,P05202|P05330|P05154|P05264|P05256,P05202|P05330|P05348|P05154|P05028
EVAL-CD8599C9-001,Cleaners,average_rating,10,5,0.7115665753,0.4,0.4,0.13,0.60508,0.73318,0,P05938|P05863|P05964|P05939|P06054,P06054|P05939|P06007|P06062|P05869
EVAL-CD8599C9-001,Cleaners,catf,10,5,0.797170301,0.4,0.4,0.3,0.59724,0.73318,0,P05869|P05964|P05938|P05939|P05863,P06054|P05939|P06007|P06062|P05869
EVAL-CD8599C9-001,Cleaners,catf_no_credibility,10,5,0.797170301,0.4,0.4,0.3,0.59724,0.73318,0,P05869|P05964|P05938|P05939|P05863,P06054|P05939|P06007|P06062|P05869
EVAL-CD8599C9-001,Cleaners,catf_uniform_weights,10,5,0.8198609022,0.4,0.4,0.3333333333,0.59724,0.73318,0,P05869|P05964|P05939|P05863|P05938,P06054|P05939|P06007|P06062|P05869
EVAL-CD8599C9-002,Cleaners,average_rating,10,5,0.5080627963,0.4,0.4,0.18,0.55224,0.8516533333,0,P05904|P05838|P05800|P05725|P05990,P05919|P05783|P05838|P05990|P05966
EVAL-CD8599C9-002,Cleaners,catf,10,5,0.4868443654,0.4,0.4,0.1666666667,0.5615466667,0.8516533333,0,P05904|P05800|P05990|P05838|P06051,P05919|P05783|P05838|P05990|P05966
EVAL-CD8599C9-002,Cleaners,catf_no_credibility,10,5,0.4868443654,0.4,0.4,0.1666666667,0.5615466667,0.8516533333,0,P05904|P05800|P05990|P05838|P06051,P05919|P05783|P05838|P05990|P05966
EVAL-CD8599C9-002,Cleaners,catf_uniform_weights,10,5,0.4800891959,0.4,0.4,0.1466666667,0.5615466667,0.8516533333,0,P05904|P05800|P05990|P06051|P05838,P05919|P05783|P05838|P05990|P05966
EVAL-CD8599C9-003,Cleaners,average_rating,10,5,0.7802762172,0.6,0.6,0.4833333333,0.5937666667,0.7396066667,0,P06000|P05781|P05753|P05986|P06060,P05986|P06022|P05753|P06000|P05739
EVAL-CD8599C9-003,Cleaners,catf,10,5,0.6696537692,0.6,0.6,0.32,0.5845,0.7396066667,0,P05781|P06000|P06060|P05986|P05739,P05986|P06022|P05753|P06000|P05739
EVAL-CD8599C9-003,Cleaners,catf_no_credibility,10,5,0.753920065,0.6,0.6,0.42,0.5845,0.7396066667,0,P06000|P05781|P06060|P05986|P05739,P05986|P06022|P05753|P06000|P05739
EVAL-CD8599C9-003,Cleaners,catf_uniform_weights,10,5,0.753920065,0.6,0.6,0.42,0.5845,0.7396066667,0,P06000|P05781|P06060|P05986|P05739,P05986|P06022|P05753|P06000|P05739
EVAL-CD8599C9-004,Cleaners,average_rating,10,5,0.57833016,0.4,0.4,0.4,0.39976,0.65276,0,P05898|P06021|P05752|P05883|P05784,P05854|P06021|P05933|P06067|P05898
EVAL-CD8599C9-004,Cleaners,catf,10,5,0.6693771331,0.8,0.8,0.5433333333,0.54024,0.65276,0,P05907|P05933|P06067|P06021|P05898,P05854|P06021|P05933|P06067|P05898
EVAL-CD8599C9-004,Cleaners,catf_no_credibility,10,5,0.7206006356,0.8,0.8,0.6433333333,0.54024,0.65276,0,P05933|P05907|P06021|P06067|P05898,P05854|P06021|P05933|P06067|P05898
EVAL-CD8599C9-004,Cleaners,catf_uniform_weights,10,5,0.6603278299,0.8,0.8,0.5433333333,0.54024,0.65276,0,P05907|P06067|P05898|P06021|P05933,P05854|P06021|P05933|P06067|P05898
EVAL-CD8599C9-005,Cleaners,average_rating,10,5,0.7140274136,0.6,0.6,0.3533333333,0.61432,0.74572,0,P05985|P06026|P05827|P05852|P05960,P05793|P06026|P05960|P05827|P05715
EVAL-CD8599C9-005,Cleaners,catf,10,5,0.866361146,0.6,0.6,0.6,0.64628,0.74572,0,P06026|P05793|P05827|P05985|P05852,P05793|P06026|P05960|P05827|P05715
